h_s1,h_s2,s_a1,log,ty_cr,per_i,per_u,per_s,sys_vol,sys_op,m_rp,q_zx,q_km,m_xi,v_sp,class
0.364224,83.488636,161.850569,NW,2.487955,3.243456,0.496007,0.197027,0.104712,0.137304,0.3175,0.140725,18.410238,0.236872,0.068048,benign
0.648157,63.907751,96.118254,NW,5,3.524172,0.320219,0.109683,0.019226,0.012864,0.07905,0.056029,20.813822,0.172337,0.094595,benign
0.438493,77.933501,167.521046,S,4.452321,5.287522,0.606522,0.212915,0.021585,0.019788,0.223302,0.106006,55.419608,0.070496,0.064026,benign
0.686875,71.626756,181.136225,S,1.846386,27.031813,0.674091,0.148433,0.199198,0.029354,0.29984,0.188194,58.592846,0.053411,0.121252,benign
0.496906,91.851587,233.038056,NW,4.123934,27.68182,0.837226,0.104799,0.027617,0.015097,0.093002,0.098491,71.347854,0.023897,0.132561,benign
0.841933,64.75081,95.364211,NW,5.680877,30.732627,0.945304,0.165761,0.074843,0.047088,0.113587,0.045012,126.97375,0.01757,0.318626,benign
0.389659,80.154517,39.420322,NW,6.677202,44.265404,0.935738,0.166968,0.329708,0.021979,0.689527,0.777388,81.801566,0.008244,0.31507,benign
0.565862,63.758513,120.283811,NW,4.549821,48.865795,0.805004,0.157402,0.259409,0.088634,0.518589,1.475351,109.488754,0.017447,0.366566,benign
0.680803,76.601236,50.883375,NW,7.944263,49.944397,0.884315,0.146205,0.235652,0.048985,0.317261,0.333725,123.138318,0.019462,0.407506,benign
0.452057,90.683039,123.259794,NW,7.037249,60.563738,0.925927,0.201018,0.405623,0.049579,0.418754,0.899882,88.113576,0.00777,0.404291,benign
0.734109,77.665222,94.769969,NW,2.169595,84.696352,0.941232,0.240356,0.224545,0.120298,0.330478,0.543211,125.332862,0.006581,0.27696,benign
0.499561,75.608437,17.250655,NW,3.934422,89.39823,0.97201,0.254395,0.444036,0.126752,0.804454,0.615342,166.551416,0.004237,0.072451,benign
0.508162,61.727131,49.013434,NW,8.854769,106.441867,0.962354,0.274621,2.017215,0.091651,0.193364,3.69716,26.906285,0.003249,0.55846,benign
0.798176,63.574521,243.568533,NW,8.02299,98.918493,0.972937,0.267101,0.395399,0.045822,0.366827,1.300096,33.12323,0.006242,0.495404,benign
0.6363,79.946549,110.302674,NW,2.738175,3.450835,0.390774,0.630526,0.242752,0.060616,0.165264,1.055883,1.688957,0.069243,0.00582,benign
0.383414,74.656066,187.619163,NW,5.293072,4.703778,0.504597,0.064245,0.069929,0.026805,0.192323,1.030259,23.60121,0.075939,0.108237,benign
0.561877,60.378653,113.29212,E,1.387159,3.543274,0.180007,0.174294,0.035682,0.041234,0.273595,0.101026,31.602337,0.169356,0.0287,benign
0.72745,92.618158,239.94492,S,4,3.791725,0.520265,0.708605,0.040479,0.089027,0.581882,0.584413,50.295375,0.111868,0.007063,benign
0.748623,88.196642,240.859134,SE,1.613958,5.581921,0.513594,0.432246,0.034239,0.079062,0.507047,0.085127,72.978301,0.076704,0.01137,benign
0.334258,70,202.297935,NW,4.65001,2.550801,0.283167,0.303853,0.026905,0.052893,0.406995,0.144479,61.993964,0.137369,0.02538,benign
0.1708,91.335925,146.933873,S,3,4.018795,0.186135,0.294646,0.029301,0.013967,0.080138,0.011451,50.40354,0.192834,0.012724,benign
0.321599,60.807705,34.599435,NW,7.365149,4.388228,0.249859,0.283563,0.048614,0.16507,0.402771,0.313311,27.197517,0.239958,0.00467,benign
0.837345,94.867834,231.669346,NE,3.11369,4.613257,0.294183,0.526078,0.025273,0.073307,0.2348,0.027506,32.459383,0.155999,0.008448,benign
0.689584,80.190623,56.252781,S,6.381226,5.522356,0.632523,0.638669,0.024366,0.03576,0.244434,0.059116,49.832732,0.141266,0.054527,benign
0.57373,88.538791,69.184766,NW,6.226312,4.314836,0.387824,0.382326,0.044929,0.064662,0.372369,0.140588,16.777617,0.165211,0.011643,benign
0.647719,79.043464,107.770802,NW,8.888111,3.413746,0.263209,0.053118,0.025446,0.009639,0.334716,0.035114,46.848274,0.134774,0.058669,benign
0.800662,69.651017,153.956316,NE,5.179727,5.257024,0.438258,0.49247,0.046897,0.109775,0.291041,0.190789,32.878199,0.171667,0.036647,benign
0.199609,77.261999,49.197429,NW,8,2.584037,0.128304,0.239956,0.018647,0.069555,0.187983,0.054746,36.372995,0.262478,0.030465,benign
0.168013,86.120507,243.579306,NW,7.389201,5.320533,0.230243,0.066337,0.057259,0.012372,0.133382,0.108704,24.143588,0.147312,0.105717,benign
0.674188,73.605788,165.578776,NW,1.268244,3.494356,0.805768,0.03817,0.02939,0.004792,0.334404,0.056985,41.854041,0.130073,0.124072,benign
0.390296,63.261112,166.579657,S,6.057346,7.018118,0.481381,0.075533,0.023137,0.09191,0.313555,0.141525,69.188002,0.050395,0.13456,benign
0.582449,94.868924,72.306585,NW,7.796284,13.148567,0.67392,0.157041,0.050954,0.042238,0.270529,0.115882,18.58357,0.080719,0.090006,benign
0.785763,83.169296,94.307162,NW,3.964971,26.918151,0.750106,0.115799,0.109074,0.018034,0.095804,0.108593,92.338706,0.017495,0.165978,benign
0.798301,71.968848,69.412272,NW,3.210725,28.031168,0.854822,0.099715,0.290198,0.111792,0.284733,0.405897,40.210421,0.02303,0.197244,benign
0.789989,85.903875,56.389099,NW,7.729373,50.608755,0.891121,0.175708,0.252098,0.07374,0.279097,0.261889,126.553941,0.011549,0.43912,benign
0.616912,73.830473,47.392409,NW,7.244537,48.903448,0.871106,0.170119,0.189465,0.068942,0.5185,1.074217,121.530779,0.018553,0.412579,benign
0.745085,69,69.14882,NW,3.065749,71.104806,0.894093,0.224956,0.435668,0.026398,0.248716,1.476389,38.771747,0.004465,0.399497,benign
0.806367,77.114773,85.91759,NW,3.873617,72.818487,0.936239,0.230578,0.29211,0.052692,0.518143,1.526854,51.192097,0.00573,0.48942,benign
0.509526,78.769029,158.828165,NW,6.001677,90.952747,0.924512,0.247454,0.257733,0.124056,0.367154,1.995723,158.805331,0.008876,0.191566,benign
0.419484,88.825615,141.27326,NW,8.281077,103.675516,0.980899,0.273726,0.418394,0.107584,0.425678,0.764046,99.866763,0.001667,0.341386,benign
0.141631,71.347413,14.470868,NW,4.004179,117.07231,0.987846,0.292573,0.423017,0.102783,0.212151,0.862867,95.10686,0.000762,0.262982,benign
0.651603,94.529818,229.782306,S,3.786487,4.660142,0.363791,0.251356,0.022659,0.063222,0.581524,0.083456,58.641703,0.099429,0.010167,benign
0.24925,69.269622,200.214929,NW,4.985264,1.205627,0.173992,0.190371,0.011797,0.016609,0.120505,0.026855,61.320003,0.265703,0.026197,virus
0.316953,86.065401,205.811642,E,1,3.94641,0.178342,0.166455,0.03894,0.095032,0.245488,0.089947,35.69633,0.292713,0.005561,benign
0.870467,76.198976,108,NW,6.75272,5.527889,0.264668,0.17372,0.02211,0.067506,0.256921,0.104035,49.311707,0.122532,0.012367,benign
0.410741,68.284608,230.387222,NW,3.983073,5.619112,0.652762,0.356464,0.150989,0.225723,0.269943,0.155273,13.730234,0.051616,0.010659,benign
0.619046,91.483525,248.663834,NW,3.551193,1.784899,0.452299,0.688006,0.096392,0.08799,0.583624,0.279041,12.752085,0.25752,0.010419,benign
0.703921,60.607918,3,NW,5.762849,6.283411,0.39175,0.543285,0.034856,0.062905,0.364248,0.099916,30.28058,0.21855,0.004678,benign
0.449354,83.430129,131,NW,3.983635,4.208732,0.575771,0.284578,0.051694,0.017625,0.094631,0.132089,25.274486,0.159484,0.052948,benign
0.626394,66.899349,10.849338,NE,5.353329,4.001401,0.902432,0.760456,1.888092,0.085165,0.309109,4.152227,2.283507,0.069774,0.006256,benign
0.239045,78.158212,125.04675,NW,3.336212,4.186858,0.375497,0.395152,0.105993,0.183645,0.461877,0.502089,25.909879,0.099606,0.027452,benign
0.628343,81.795827,235.525622,NE,6.932819,3.384874,0.601765,0.452856,0.197173,0.087979,0.283015,1.77591,5.056352,0.037284,0.005624,benign
0.405113,90.433332,103.30359,S,3.162203,4.567297,0.259772,0.303302,0.020228,0.084776,0.300044,0.039332,59.956696,0.110045,0.009285,benign
0.666053,61.22345,226.490286,NW,8.570623,3.422252,0.648387,0.183331,0.015874,0.049823,0.118888,0.920492,52.290036,0.147243,0.053554,benign
0.553213,72.959053,188.17916,NW,5.015645,3.391304,0.402759,0.040911,0.015392,0.008616,0.149694,0.032643,33.260929,0.158116,0.093163,benign
0.298431,91.527311,129.361542,NW,6.954561,2.449051,0.266575,0.169645,0.086597,0.040325,0.246279,0.140955,31.492792,0.173045,0.029152,benign
0.355699,79.673886,95.937235,S,3.285863,5.616552,0.778144,0.031267,0.010886,0.003012,0.142102,0.105961,57.884768,0.028488,0.205786,benign
0.676769,91.32703,219.750669,NW,6.075747,11.840415,0.496437,0.066732,0.026513,0.013785,0.094474,0.033212,69.809229,0.148939,0.065162,benign
0.656335,71.120981,63.303743,NW,6.591788,19.175629,0.750906,0.083663,0.508619,0.012157,0.414254,5.148892,9.344839,0.022916,0.147843,benign
0.675876,66.027152,232.707723,NW,3.098482,24.976387,0.798423,0.104755,0.02419,0.017245,0.375218,0.038881,118.532861,0.018157,0.347568,benign
0.691977,71.549255,136.463293,NW,4.682393,27.534452,0.819871,0.115425,0.242753,0.022369,0.107621,0.094619,56.879066,0.025666,0.176691,benign
0.509726,90.022394,114.793126,NW,6.990442,45.661593,0.885265,0.162463,0.298034,0.051824,0.569879,1.850952,87.918349,0.008063,0.343526,benign
0.520193,86.833632,13.828093,NW,5.75029,49.887067,0.891291,0.160894,0.3272,0.044869,0.506398,3.661689,93.022001,0.017905,0.381777,benign
0.691257,69.905457,247.549156,NW,3.080952,71.123551,0.889518,0.193823,0.498987,0.036492,0.169957,0.499674,61.135609,0.008594,0.402385,benign
0.756578,69,59.808842,NW,4.696798,70.687668,0.945557,0.211249,0.435606,0.023696,0.249402,1.655913,43.722871,0.009495,0.441177,benign
0.705521,75.294156,242.060478,NW,8.995832,73.759829,0.932038,0.213383,0.334302,0.10411,0.551566,6.471272,128.898886,0.008884,0.499464,benign
0.212196,65.926946,33.418611,NW,1.472051,117.92723,0.974234,0.278639,0.28663,0.08758,0.247606,1.951238,57.506475,0.005052,0.522464,benign
0.87699,83.806213,108.688124,S,7.379775,3.909057,0.379271,0.150887,0.013105,0.046975,0.193513,0.016112,57.088198,0.099032,0.017457,benign
0.876899,84,239.343642,NE,9,2.307352,0.296205,0.304804,0.017016,0.043582,0.185659,0.028899,38.526889,0.159093,0.011232,benign
0.57911,73.783535,38,E,4.060928,3.396466,0.134113,0.188437,0.013101,0.037727,0.10659,0.123054,36.34357,0.216908,0.025352,benign
0.586508,66.650526,98,NW,5.352762,3.345815,0.374045,0.293609,0.030186,0.138571,0.350893,0.153435,35.861616,0.191972,0.024968,benign
0.312226,92.488229,44.962291,N,4.45938,5.44003,0.692805,0.180087,0.112277,0.153532,0.367869,0.555607,19.497066,0.028116,0.058643,benign
0.224325,63,174,NW,4.430857,2.803639,0.240218,0.666377,0.036855,0.077311,0.462542,0.191936,34.031547,0.140735,0.013819,benign
0.915147,94.576185,232.549819,NE,6.460392,2.336435,0.290543,0.262201,0.011708,0.035118,0.161983,0.020236,35.112592,0.13459,0.009638,benign
0.362312,71.792015,47.225398,NE,2.20092,4.691074,0.589359,0.853742,0.817126,0.065642,0.232772,0.504137,3.893161,0.096007,0.014384,benign
0.404844,87.610947,175,NW,2.719904,2.327532,0.38672,0.260844,0.030982,0.038342,0.154217,0.046551,15.242128,0.109245,0.012724,benign
0.528693,71.655963,2.338251,NW,5.655498,3.85346,0.31188,0.357419,0.014049,0.045658,0.186691,0.045591,33.518962,0.173064,0.026628,benign
0.392538,87,189.671606,NW,2.876027,2.575422,0.365572,0.150241,0.093765,0.010469,0.288159,0.375154,32.779311,0.235328,0.038794,virus
0.664364,62,239.092353,NW,2.551425,5.272547,0.548121,0.055059,0.013414,0.013035,0.257699,0.076712,44.606989,0.196839,0.0293,benign
0.149123,80.436035,129.260627,NW,2.63655,4.673373,0.190692,0.028791,0.012402,0.008965,0.050707,0.044643,37.1128,0.167606,0.186629,benign
0.631863,95.449958,155.90627,NW,5,2.993836,0.235384,0.172523,0.039628,0.052329,0.216353,0.174696,19.63131,0.200565,0.006694,benign
0.445723,69.741656,98.944362,NW,8.976024,8.575439,0.722371,0.036892,0.006054,0.002938,0.044525,0.092788,58.667278,0.028499,0.151577,benign
0.655869,63.034131,229.845569,NW,7.042494,3.368428,0.365544,0.046044,0.038451,0.0239,0.330701,0.089905,42.617742,0.072223,0.170811,benign
0.783593,62.582794,171.164733,NW,3.655166,14.701563,0.385553,0.092128,0.059773,0.014133,0.20769,0.150747,16.493073,0.044424,0.033005,benign
0.5215,88.034476,150.911318,NW,8.89416,31.073493,0.744157,0.112785,0.922792,0.028524,0.440773,3.161639,23.137832,0.028367,0.186021,benign
0.423894,70.128695,81.169312,NW,7.441455,18.446877,0.74272,0.07566,1.038969,0.013578,0.563533,4.374962,13.257279,0.030853,0.173132,benign
0.354126,73.063853,133.581952,NW,5.005239,31.053452,0.83592,0.139952,0.387954,0.093623,0.493466,1.002865,28.438598,0.014959,0.279111,benign
0.298913,89.307202,11.007832,NW,7.952449,27.002953,0.80615,0.133553,0.70351,0.036332,0.554499,3.8777,13.639607,0.020425,0.224151,benign
0.725918,69.233584,94.954483,NW,6,50.053191,0.953016,0.179721,0.252301,0.085684,0.188396,0.497159,130.228722,0.013224,0.344931,benign
0.708765,59.888389,134.845523,NW,5.004149,69.881426,0.888548,0.203575,0.421795,0.025696,0.204657,1.221315,54.063092,0.009163,0.400407,benign
0.731219,87.036603,123.176552,NW,6.152929,57.782691,0.857363,0.189868,0.194641,0.071007,0.299405,0.213013,88.640089,0.009703,0.447996,benign
0.782993,69,57.468579,NW,4.278648,71.288263,0.906882,0.22231,0.43637,0.027575,0.25583,1.648413,43.125335,0.006252,0.415029,benign
0.619135,61.023127,110.035186,NW,7.003076,99.667184,0.96342,0.26291,0.45395,0.029154,0.121581,0.87712,35.212083,0.003283,0.540738,virus
0.179313,62.094995,172.721201,NW,7.231148,93.417939,0.920959,0.247761,0.237661,0.123891,0.403313,0.670998,164.703265,0.007299,0.105898,virus
0.564132,90.588045,27.986742,NW,6.810426,94.370716,0.964969,0.26336,0.535683,0.027056,0.350774,2.297578,29.440088,0.003266,0.508609,benign
0.5382,88.199714,19.584651,NW,4.142695,97.005468,0.968662,0.267098,0.446806,0.050811,0.211005,1.242322,32.717076,0.002991,0.570076,virus
0.865857,90.276543,36.96268,S,4.804977,3.312008,0.308636,0.169383,0.033974,0.067542,0.439641,1.068737,55.678411,0.166714,0.00823,benign
0.37178,59,181.412578,S,4.185699,2.153391,0.186913,0.073935,0.018937,0.021935,0.248281,0.044149,54.793148,0.238999,0.088689,benign
0.906212,73.025511,185.209902,S,1.596337,4.551685,0.226698,0.107197,0.017527,0.073102,0.222404,0.094798,57.840718,0.200148,0.003107,benign
0.562725,70.77628,202.24123,NW,4.166221,2.340764,0.223661,0.16801,0.074537,0.039254,0.288845,0.080354,28.401492,0.262154,0.036147,benign
0.434977,93.007996,241.435431,S,6.778742,1.137915,0.526282,0.075858,0.011054,0.069398,0.478142,0.02017,59.199563,0.097689,0.015136,benign
0.041751,63.290096,173.640471,NW,8.96124,2.198563,0.186865,0.220535,0.027527,0.075264,0.393078,0.055857,33.754212,0.228006,0.016373,benign
0.651812,71.697356,3.352228,NW,5.878073,3.724942,0.331769,0.53163,0.024427,0.021811,0.217738,0.120187,31.043721,0.208569,0.008318,benign
0.387789,94.863903,90.013116,NE,2,3.46822,0.164708,0.376006,0.070884,0.048289,0.08588,0.774421,3.96621,0.174869,0.00477,benign
0.206503,65.810575,132.125335,NW,7,2.823408,0.230528,0.039032,0.038503,0.005757,0.420885,1.458874,28.445842,0.28312,0.033261,benign
0.474404,64.80445,106.303229,NE,7.880945,3.67496,0.550758,0.634929,0.063028,0.093401,0.437396,0.195689,11.447742,0.128596,0.003269,benign
0.770403,65.918677,142.252623,NW,8.71185,4.010256,0.717002,0.582538,0.083444,0.179364,0.392693,0.112974,33.468823,0.03655,0.021013,benign
0.11123,80.420876,46.784637,NW,6.634521,3.255846,0.211583,0.729951,0.018867,0.186989,0.307387,0.065434,36.332664,0.207146,0.019751,benign
0.519085,62.750157,206.2984,NW,1,3.895103,0.374877,0.226848,0.287347,0.073728,0.605057,0.282381,18.388257,0.171572,0.050399,benign
0.93005,63.287,142.766868,NW,8.580884,3.843504,0.539593,0.497901,0.063187,0.160809,0.418678,0.11441,36.720368,0.139759,0.021243,benign
0.275176,77.55217,101.634386,NW,6.572002,4.498955,0.664348,0.05415,0.005792,0.00595,0.028319,0.020637,31.004049,0.12508,0.118874,benign
0.445519,77.042919,153.002813,NW,5.45536,4.927882,0.359699,0.367504,0.018598,0.0901,0.163259,0.041707,68.878412,0.10923,0.049707,benign
0.631671,82.128243,176.436784,NW,2.870664,5.961764,0.385938,0.314155,0.020044,0.062255,0.276754,0.484012,80.247376,0.091115,0.064455,benign
0.257419,63.403818,227.484895,NW,7.064707,3.444605,0.484362,0.384851,0.010265,0.077386,0.121912,0.038954,40.352233,0.203345,0.076701,benign
0.67561,66,145.714852,NW,8.661091,13.696368,0.725336,0.042548,0.015313,0.017791,0.568456,0.118419,88.014672,0.033858,0.139241,benign
0.239506,85.713007,154,NW,5.451957,31.876618,0.736571,0.101373,0.030256,0.03127,0.107971,0.07512,129.274344,0.029367,0.156091,benign
0.730352,87.578846,98.003874,NW,3.436282,51.396027,0.909208,0.188332,0.473104,0.099647,0.197474,2.377297,15.005594,0.016311,0.392512,benign
0.708872,89.828867,123.760276,NW,2.988972,54.422762,0.889914,0.181464,0.24415,0.125869,0.669162,0.631304,125.070699,0.012075,0.442503,benign
0.467195,79.5494,27.38189,NW,7.511566,46.910048,0.926173,0.182547,0.369742,0.041012,0.649654,1.635643,75.595954,0.009896,0.342924,benign
0.459207,72.909061,87.685444,NW,2.03006,84.727708,0.95956,0.237565,0.286779,0.088568,0.531142,2.604242,120.396446,0.006881,0.537757,benign
0.143916,71.762831,9.991778,NW,3.069068,92.430325,0.945765,0.253126,0.237846,0.126365,0.586466,0.417404,165.185805,0.005499,0.094981,benign
0.37778,95.403159,136.044603,NW,1.082853,113.241836,0.963793,0.269811,1.348567,0.074814,0.121612,0.919874,31.684753,0.003123,0.297527,benign
0.606969,81.660812,214.44366,NW,4.39471,102.323464,0.96865,0.269138,0.328734,0.041017,0.102683,0.591982,35.057688,0.002966,0.392999,benign
0.799264,90.592576,58,S,6.445537,6.087366,0.659395,0.263223,0.042075,0.05609,0.412622,0.066196,63.78722,0.104916,0.012906,benign
0.542598,85.173327,71.088354,S,5.906428,3.076324,0.554993,0.101203,0.023447,0.060089,0.516888,0.048977,59.136282,0.106592,0.01338,benign
0.803808,62.937179,104.73578,NW,6.07003,5.161671,0.532367,0.733542,0.039751,0.064795,0.367994,0.07979,31.472127,0.182865,0.010027,benign
0.736621,63.008233,236.87899,E,6.338734,2.619183,0.264504,0.173862,0.013615,0.111416,0.509623,0.065323,42.948919,0.233656,0.037369,benign
0.485852,86.492861,149.729877,NW,6.495784,3.161038,0.157903,0.457597,0.029071,0.076206,0.459211,0.089825,30.026857,0.246148,0.013588,benign
0.905515,78.885975,48.650868,S,5.067413,3.603539,0.284452,0.169843,0.017976,0.07428,0.360321,0.074074,59.178377,0.148494,0.009069,benign
0.680858,88.553932,232.451302,NE,4.562798,3.967725,0.386521,0.322459,0.017968,0.078115,0.343139,0.498172,32.54357,0.156559,0.008515,benign
0.934084,65.122503,148.492899,S,6.756075,3.558199,0.283597,0.471213,0.030822,0.140737,0.32496,0.099,37.450601,0.170772,0.012232,benign
0.211458,84.814554,45.214078,NW,5.652814,1.202726,0.095348,0.122837,0.083135,0.036264,0.296729,0.651615,23.804385,0.318437,0.009174,benign
0.814983,93.087119,89,NE,1.009427,2.687129,0.318226,0.814869,0.066228,0.192073,0.35277,0.209475,30.452204,0.265446,0.002009,benign
0.271462,75.690789,66.602399,NE,5.296677,2.623002,0.660309,0.725584,0.174754,0.269059,0.485462,0.308854,10.479243,0.030658,0.002001,benign
0.472029,66.507366,218.817314,NW,7.973472,3.222619,0.334775,0.463868,0.054392,0.041927,0.087815,0.115768,35.917421,0.412335,0.026102,benign
0.609112,95.941697,11.39851,NW,1.595563,3.755096,0.249918,0.18096,0.015295,0.009386,0.269884,0.023034,33.040431,0.158541,0.101845,benign
0.31877,73.000052,180.251122,S,7.424597,2.181924,0.554006,0.081929,0.023397,0.038518,0.526659,0.032303,59.143668,0.124861,0.125431,benign
0.761285,77.00512,119.612013,S,4.731392,3.575049,0.482365,0.378055,0.048545,0.066725,0.281198,0.048813,32.907468,0.191668,0.02129,benign
0.241381,67.341413,156.973123,NE,6.658318,3.991566,0.287905,0.169648,0.054108,0.0528,0.133927,0.252113,31.982813,0.148044,0.069181,benign
0.177919,82.659247,26.977677,E,1.678936,3.241384,0.099477,0.162904,0.002145,0.019692,0.082785,0.011857,38.88516,0.383663,0.120315,benign
0.389983,79.179476,242.509576,S,8.874324,3.110248,0.46145,0.202812,0.015011,0.050797,0.287606,0.032333,60.811673,0.220343,0.080976,benign
0.38851,59.139572,173.909768,S,2.138553,3.980893,0.609099,0.183009,0.013341,0.070633,0.270838,0.06681,58.28582,0.171721,0.006099,benign
0.273172,91.918381,136.423633,NW,6.963309,4.003153,0.594878,0.029571,0.034771,0.004631,0.315617,0.088873,40.139382,0.065603,0.179729,benign
0.706455,73.500181,40.640093,NW,8.730019,26.65439,0.776685,0.076469,0.179857,0.012281,0.089041,0.085698,55.870439,0.042766,0.148482,benign
0.370989,77.435424,45.784411,NW,2.437785,26.974816,0.773589,0.10719,0.97178,0.021611,0.46156,0.749155,17.267739,0.023816,0.269576,benign
0.760502,65.009814,121.632065,NW,3.911975,50.711477,0.910996,0.176275,0.266314,0.093,0.350906,0.333241,127.820973,0.014048,0.441551,benign
0.756258,65.884036,186.020799,NW,5.814367,73.985143,0.928428,0.219959,0.490336,0.048809,0.445285,1.221154,54.37221,0.007299,0.412042,benign
0.767111,76.54584,116.795386,NW,7.867531,71.801533,0.921833,0.218289,1.167571,0.031613,0.348938,1.92562,35.93469,0.007601,0.310113,benign
0.604679,72.432445,85.050148,NW,2.063923,90.914102,0.943868,0.252675,0.394028,0.127003,0.701061,0.991041,165.949771,0.006591,0.097499,benign
0.516372,79.500066,158.985794,NW,6.978955,100.621284,0.96921,0.275461,0.30027,0.055976,0.256575,0.46616,34.355688,0.003465,0.444311,benign
0.95939,65.154101,25.959405,NW,6,108.002077,0.982997,0.278791,0.190085,0.093678,0.191898,0.304477,82.461602,0.001329,0.537215,benign
0.721325,70.462337,225.26522,E,5.612438,3.413746,0.667605,0.680061,0.035692,0.236334,0.635497,1.557726,50.596434,0.088566,0.006694,benign
0.908431,69.405056,180.909636,S,4.084791,7.671799,0.514646,0.542063,0.044656,0.056219,0.494901,0.050242,71.496714,0.104915,0.006291,benign
0.412839,68.506529,230.482033,NW,3.936547,5.807383,0.580241,0.36606,0.130802,0.191371,0.276814,0.112639,13.186238,0.067082,0.010492,benign
0.431768,89.503302,64.94676,E,7.37002,4.699671,0.426703,0.543633,0.058455,0.104217,0.292026,0.166298,11.715252,0.1035,0.005289,benign
0.704453,64.751806,169.542402,NW,1.883674,3.121619,0.347006,0.639526,0.013048,0.014755,0.379589,0.157912,28.856284,0.136712,0.069109,benign
0.669851,72.509732,122.557091,NW,6.008496,4.087192,0.34739,0.041772,0.029257,0.01144,0.266243,0.046344,40.647372,0.166578,0.098996,benign
0.260647,75.630515,7.898786,E,6.756857,2.77123,0.218352,0.182294,0.032632,0.085878,0.417432,0.105373,20.927766,0.191657,0.049011,benign
0.392082,71.348166,89.618499,NE,6.04895,3.039351,0.487183,0.213022,0.818286,0.083025,0.420569,3.158491,1.742834,0.064193,0.007334,benign
0.685009,92.823018,247.401816,NW,7.4569,5.497976,0.379955,0.184338,0.06707,0.137931,0.250403,0.078682,30.333442,0.177845,0.012948,benign
0.593522,78.574466,33.8074,S,6.203775,2.742529,0.282406,0.35078,0.009025,0.058795,0.272138,0.044009,61.339616,0.218487,0.024714,benign
0.180661,65.075118,138.188163,NW,4.57004,5.134147,0.491773,0.042018,0.097243,0.13124,0.107912,0.320333,20.472185,0.11978,0.120893,virus
0.291387,64.590867,205.345317,NW,1.076053,2.240379,0.210746,0.070317,0.076034,0.01429,0.284725,0.079868,27.178607,0.330785,0.014907,benign
0.232954,90.111494,137.094387,NW,5.585303,3.172043,0.544319,0.073231,0.012199,0.032083,0.300169,0.039198,43.900371,0.237068,0.1083,benign
0.500196,64.448803,197.836493,NW,6.093741,3.010785,0.171705,0.151105,0.075313,0.057015,0.257516,0.138353,32.484105,0.18372,0.033843,benign
0.468579,93.841359,45.955193,NW,5.40784,2.81949,0.21059,0.163787,0.012853,0.032532,0.145544,0.060464,35.134037,0.230688,0.036812,benign
0.526271,62.062536,194.222887,NW,3.084488,3.77149,0.499521,0.114476,0.011527,0.010627,0.015743,0.167496,31.806272,0.102341,0.127587,benign
0.461408,61.978565,132.166316,S,4.482355,4.28507,0.180885,0.317096,0.045232,0.054814,0.322852,0.048586,63.652464,0.217592,0.056627,benign
0.51843,63.288902,98.522814,NW,8.154679,4.581604,0.338725,0.300999,0.02969,0.016438,0.231753,0.136151,33.955951,0.139462,0.039226,benign
0.43746,69.522785,68.383056,NW,2.80226,3.842935,0.330073,0.12644,0.045063,0.008136,0.134634,0.106132,20.638863,0.157575,0.100409,benign
0.492863,67.603939,85.565088,NW,1.774429,3.419891,0.643491,0.034906,0.017638,0.011048,0.349538,0.051831,41.307363,0.046628,0.074514,benign
0.619585,71.599296,17.291202,S,3.551927,6.790077,0.581726,0.028728,0.011225,0.003544,0.13554,0.10586,57.958594,0.119195,0.183301,benign
0.52142,66.997328,177.35609,NW,5.171277,18.571531,0.751027,0.093908,0.056682,0.019187,0.641512,0.15296,116.269525,0.020337,0.251875,benign
0.171564,62.213444,28,E,1.62864,7.414493,0.365513,0.025444,0.330572,0.008862,0.073616,0.053585,38.426959,0.132066,0.21839,benign
0.282931,86.621046,221.321837,NW,3,30.897511,0.806711,0.139854,0.495079,0.044233,0.195243,1.732615,26.107495,0.022176,0.079413,benign
0.696324,63.30484,237.54315,NW,6.025008,55.77063,0.891951,0.204897,0.241231,0.061619,0.421309,2.759999,102.880915,0.015516,0.431934,benign
0.552573,72.879516,13.230169,NW,4.723683,49.436129,0.799084,0.160365,0.380804,0.03953,0.583111,7.591264,99.017676,0.019152,0.294634,benign
0.775147,76.605634,39.557489,NW,7.012796,69.875255,0.920978,0.217483,1.626601,0.056132,0.452844,2.297976,24.930125,0.006383,0.381728,benign
0.816053,78.35482,188.182461,NW,7.621369,74.827719,0.949095,0.230646,0.349039,0.045719,0.185092,1.775824,52.603899,0.006155,0.48979,benign
0.713003,73.964572,90.862793,NW,2,85.003908,0.931579,0.238006,0.223032,0.119616,0.329678,5.514612,127.292504,0.007657,0.285499,benign
0.230565,89.852181,247.409242,NW,2.255729,117.361073,0.984071,0.277445,0.11659,0.117368,0.222008,1.1559,92.759497,0.005234,0.216277,benign
0.523234,91.726481,224,NW,7,2.536866,0.377732,0.448312,0.080527,0.090447,0.414867,0.236826,6.287628,0.083905,0.003004,benign
0.552033,84.081029,72.175163,S,5.949916,4.150208,0.592526,0.09846,0.026771,0.075441,0.637266,0.040229,59.226473,0.113473,0.012546,benign
0.052339,81.397294,30.967848,NE,2.962694,5.549264,0.340264,0.147252,0.035225,0.031144,0.316773,0.077415,25.009499,0.112946,0.149032,benign
0.447223,60.578166,133.427394,NE,1.760556,2.696853,0.379382,0.205418,0.042155,0.076465,0.100241,1.526334,2.317151,0.112547,0.004502,benign
