h_s1,h_s2,s_a1,log,ty_cr,per_i,per_u,per_s,sys_vol,sys_op,m_rp,q_zx,q_km,m_xi,v_sp,class
0.479709,91,35,E,2,3.413746,0.387144,0.44617,0.053181,0.057627,0.406305,0.044257,25.053966,0.111804,0.010196,virus
0.537089,61,63,E,1,4.465074,0.66156,0.264328,0.067961,0.079068,0.385558,0.2385,18.686265,0.277059,0.004036,virus
0.388698,86,42,E,5,2.98493,0.804481,0.554212,0.124733,0.108859,0.290198,0.219383,9.327769,0.097132,0.005254,virus
0.61374,79,166,E,9,5.689577,0.234152,0.408553,0.043568,0.059376,0.700099,0.297579,93.386177,0.142286,0.009704,virus
0.313127,77,77,E,9,4.715228,0.420871,0.162458,0.002328,0.026362,0.037312,0.023089,79.424976,0.100612,0.008797,virus
0.473589,83,90,E,2,4.103067,0.732431,0.534647,0.120362,0.029657,0.382863,0.440125,34.062019,0.279975,0.011386,virus
0.366911,73,144,E,2,3.413746,0.411595,0.448736,0.023987,0.059888,0.10771,0.06502,22.882453,0.093841,0.009243,virus
0.598624,69,34,E,5,5.672158,0.338145,0.489701,0.036586,0.056362,0.541718,0.175765,87.272057,0.141268,0.007132,virus
0.681841,73,151,NE,8,6.541001,0.734835,0.648633,1.15469,0.2329,0.796362,3.616771,4.040662,0.134347,0.009161,virus
0.720509,72,170,E,6,7.331071,0.492817,0.77118,0.159769,0.157091,0.675647,0.358933,27.199932,0.07709,0.009418,virus
0.374364,79,41,SW,2,2.951212,0.704815,1.391933,0.196893,0.081545,0.068245,0.509421,24.310945,0.184847,0.004105,virus
0.750369,65,70,E,7,5.61627,0.640493,0.209285,0.110559,0.044906,0.538888,0.541949,29.534735,0.026298,0.005945,virus
0.187129,84,120,W,2,2.408269,0.111903,0.116564,0.051162,0.017906,0.70546,0.213537,38.149951,0.281072,0.011748,virus
0.732876,90,117,E,9,2.66787,0.154098,0.739693,0.219409,0.134834,0.512607,0.300541,3.961812,0.276829,0.003619,virus
0.407387,90,155,E,8,5.132592,0.493556,0.622096,0.025198,0.063598,0.082918,0.064461,22.41184,0.086923,0.005295,virus
0.813515,64,231,NW,7,18.663834,0.944094,0.383135,0.035022,0.042766,0.167036,0.25582,36.15902,0.011088,0.027477,virus
0.199295,60,212,W,6,1.141726,0.068687,0.549739,0.01807,0.085022,0.430022,0.549073,43.42466,0.048702,0.016947,virus
0.633364,78,92,E,1,3.584807,0.050524,0.171671,0.003019,0.062626,0.352256,0.029369,80.40647,0.324933,0.00402,virus
0.289382,60,26,NE,1,6.827492,0.88059,0.663232,1.094537,0.082044,0.235486,5.134561,2.24568,0.005691,0.01081,virus
0.771446,66,80,NE,4,1.137915,0.035554,0.070133,0.003247,0.011839,0.005685,0.002793,21.968075,0.438609,0.013192,virus
0.91278,64,7,NE,8,1.137915,0.046627,0.039428,0.003056,0.008284,0.005128,0.001346,21.258376,0.426879,0.012855,virus
0.313707,92,247,W,2,1.137915,0.233362,0.160544,0.011765,0.039278,0.376991,0.013029,43.136724,0.339424,0.016494,virus
0.330398,63,249,W,3,3.763338,0.427831,0.169006,0.019656,0.038374,0.108745,0.03184,54.59061,0.103556,0.006696,virus
0.832799,88,2,SW,4,5.694884,0.14333,0.559095,0.32847,0.045531,0.45845,0.791504,7.955989,0.220837,0.00548,virus
0.492938,91,6,W,7,6.70537,0.932939,0.57334,0.059256,0.136705,0.294652,0.501548,34.270058,0.009381,0.010108,virus
0.471525,92,4,W,5,6.600567,0.685875,0.865661,0.262935,0.234344,0.910687,5.502414,28.208272,0.31075,0.013084,virus
0.186573,71,140,E,4,8.224303,0.458236,0.264031,0.101007,0.039948,0.5256,0.237147,53.842953,0.110496,0.018716,virus
0.36493,80,126,W,2,16.128044,0.841856,0.587969,0.6613,0.219972,0.528746,3.869211,21.889059,0.017286,0.017942,virus
0.606824,60,46,W,2,17.060981,0.829861,0.833268,0.470822,0.238646,0.541681,0.61138,25.306416,0.019023,0.022391,virus
0.125575,87,47,W,2,16.817724,0.813905,0.496787,0.088823,0.292331,0.423548,0.387749,52.621115,0.024079,0.033461,virus
0.7406,75,136,NW,8,21.052393,0.950549,0.666874,0.101823,0.054758,0.149387,0.222103,32.002145,0.016444,0.030096,virus
0.17384,69,219,NW,6,21.610441,0.760309,0.623006,0.073416,0.051466,0.188885,0.6325,54.520749,0.039431,0.035214,virus
0.972806,74,213,NW,9,25.118216,0.960076,0.623142,0.197119,0.102401,0.256949,0.226577,29.588068,0.003989,0.03357,virus
0.380245,89,125,W,2,32.961523,0.79396,0.505208,0.113104,0.058508,0.183997,1.795442,55.029695,0.022299,0.019946,virus
0.164708,80,59,W,7,32.483775,0.947959,0.550177,1.552662,0.187187,0.263376,3.52626,30.958725,0.013475,0.042664,virus
0.219631,90,124,W,6,32.644049,0.801519,0.48913,0.082971,0.051647,0.185307,0.481085,56.140924,0.020109,0.040601,virus
0.290673,63,2,W,8,34.801842,0.821665,0.495974,0.11797,0.049333,0.223744,0.126034,48.051896,0.018976,0.052871,virus
0.763398,89,212,W,6,36.171758,0.846341,0.46235,0.189099,0.051315,0.148291,1.922446,21.879887,0.015763,0.093356,virus
0.461799,59,142,W,5,40.192659,0.827166,0.566454,0.138657,0.045654,0.30098,5.373351,55.205038,0.01727,0.090535,virus
0.031005,95,28,W,1,43.722479,0.842753,0.567625,0.227237,0.054035,0.433957,0.287334,83.966469,0.015586,0.152093,virus
0.114347,80,17,W,4,45.581984,0.898,0.711781,0.235398,0.059971,0.405532,0.311796,81.091509,0.005445,0.05628,virus
0.29827,96,181,W,4,46.621688,0.879038,0.489249,0.532508,0.069891,0.268597,6.081038,27.722276,0.011889,0.057771,virus
0.236698,82,174,W,4,49.094547,0.869373,0.531128,0.353413,0.04199,0.327445,3.393338,23.694205,0.010175,0.155173,virus
0.663327,75,30,W,7,55.277394,0.924438,0.5016,0.174485,0.10317,0.320341,1.014412,46.806789,0.010123,0.110994,virus
0.740475,81,23,W,6,57.923555,0.908839,0.468534,0.694722,0.154095,0.477184,1.409564,37.217776,0.010378,0.089169,virus
0.700959,75,241,W,7,58.719332,0.898022,0.562805,0.695858,0.122016,0.436717,1.255606,56.642321,0.012999,0.191668,virus
0.657362,62,157,W,7,59.954248,0.887628,0.563853,0.111378,0.098719,0.128354,0.259403,80.302324,0.011959,0.218276,virus
0.291412,69,178,W,1,60.904259,0.85693,0.456605,0.685637,0.151925,0.329803,3.212054,20.252845,0.01376,0.115475,virus
0.438128,89,6,W,2,65.270037,0.899324,0.496232,0.833672,0.065142,0.333385,1.008023,47.757911,0.007995,0.15166,virus
0.900585,74,86,W,1,69.151982,0.879634,0.556844,0.205435,0.110425,0.223862,0.371123,80.405662,0.010319,0.089012,virus
0.281962,94,176,W,7,67.767091,0.916603,0.534908,0.932753,0.088177,0.553707,3.497334,70.731555,0.008163,0.131807,virus
0.154819,89,212,W,6,72.13648,0.896545,0.526337,0.195511,0.047666,0.190661,0.483586,71.015551,0.009671,0.100754,virus
0.514965,74,166,W,9,73.480345,0.887829,0.684454,0.495821,0.276909,0.400908,1.027412,55.060014,0.011512,0.121744,virus
0.567458,84,178,W,2,74.064293,0.932859,0.75166,0.143741,0.070402,0.369969,0.534051,57.841225,0.010421,0.185121,virus
0.335992,61,157,W,2,75.183538,0.983691,0.544778,0.127701,0.128831,0.122786,0.207412,52.277449,0.001063,0.262666,virus
0.224292,81,18,W,4,78.335365,0.936742,0.750413,1.215789,0.232715,0.740159,2.351613,50.557764,0.000538,0.219089,virus
0.722488,81,185,NW,6,79.939451,0.96104,0.8486,0.946667,0.0917,0.320469,2.956509,20.291541,0.003246,0.18622,virus
0.539583,69,20,NW,1,81.892824,0.887062,1.013263,1.394918,0.177881,0.730873,5.966805,25.012163,0.010242,0.204688,virus
0.627969,83,186,W,9,83.66948,0.915898,0.493653,0.433843,0.151903,0.357476,1.364636,100.191434,0.007563,0.202477,virus
0.181057,87,145,NW,5,88.465934,0.952466,0.537123,0.260165,0.34016,0.16649,0.348039,63.067012,0.00386,0.066886,virus
0.129374,70,192,W,4,101.329457,0.895714,0.488519,0.134308,0.075547,0.18852,0.34409,84.799146,0.009213,0.072799,virus
0.694729,74,127,W,6,101.527499,0.938781,0.490093,0.226377,0.164283,0.229976,1.04923,110.277444,0.006509,0.247207,virus
0.700604,83,144,W,6,102.003897,0.905841,0.951632,0.214974,0.104959,0.235839,0.574417,113.563086,0.008545,0.07417,virus
0.112591,86,22,W,1,100.678798,0.930532,0.549249,1.507058,0.119905,0.900587,3.709407,42.333247,0.005215,0.155285,virus
0.573072,80,50,W,4,103.320517,0.908154,0.525649,0.227566,0.119503,0.204073,0.485759,95.873816,0.008064,0.105605,virus
0.44044,79,193,W,8,107.032537,0.934551,0.724906,0.694349,0.090909,0.614655,5.741094,88.304529,0.002861,0.247866,virus
0.761303,60,60,W,5,108.39738,0.996128,0.529751,0.111188,0.072765,0.074082,0.161154,103.303617,0.000342,0.327492,virus
0.736183,90,22,W,1,114.192381,0.976854,0.526543,0.221362,0.105882,0.656367,1.154532,113.756643,0.005982,0.289588,virus
0.660237,86,3,W,2,115.394657,0.920966,0.512814,0.106287,0.086663,0.622876,2.740709,126.177263,0.007068,0.171727,virus
0.820824,85,129,W,5,116.196395,0.931437,0.503258,0.067777,0.065825,0.243549,8.333427,126.055601,0.005989,0.150779,virus
0.351866,94,102,W,9,119.869399,0.944504,0.500022,0.423588,0.173885,0.317181,2.450609,97.415777,0.004827,0.321218,virus
0.413855,78,194,W,3,127.104385,0.971783,0.521392,1.185476,0.173889,0.276597,4.139635,25.422902,0.003842,0.31511,virus
0.562405,82,134,W,9,130.562365,0.964801,0.512956,0.159737,0.118711,0.749665,1.566792,75.794516,0.003242,0.163463,virus
0.305228,93,186,W,8,131.619421,0.950215,0.497071,0.605834,0.251355,0.952309,2.010518,75.969109,0.004768,0.127262,virus
0.291021,86,86,W,9,130.956695,0.934242,0.487055,1.036383,0.075805,0.519434,3.469582,58.060477,0.005942,0.114917,virus
0.423582,76,30,W,8,131.699931,0.93292,0.489903,1.692419,0.082911,0.787703,1.942006,57.030681,0.004779,0.219197,virus
0.17229,87,9,NW,6,140.018334,0.96983,0.523092,0.390007,0.057779,0.311398,2.37966,114.584449,0.002517,0.480628,virus
0.753765,84,202,W,9,140.873913,0.958221,0.505849,2.092351,0.071231,0.367379,3.324563,21.543195,0.002123,0.340464,virus
0.100272,91,28,NW,2,145.023519,0.970871,0.511773,0.514058,0.056765,0.404359,2.201498,128.33981,0.002263,0.049187,virus
0.191881,96,181,NW,6,146.660959,0.950408,0.506182,0.480519,0.053852,0.358093,1.531742,137.143626,0.002818,0.088347,virus
0.867588,91,21,NW,3,150.12257,0.938078,0.514527,0.490525,0.184867,0.388574,0.509525,131.629761,0.005246,0.070989,virus
0.441651,64,191,W,7,157.08067,0.941154,0.504506,0.352919,0.16899,0.305525,0.434646,112.126017,0.005718,0.106181,virus
0.424916,78,235,NW,2,160.189143,0.959817,0.508691,0.34068,0.056708,0.244481,1.307664,23.280582,0.003657,0.238141,virus
0.168441,80,65,W,3,159.855181,0.983139,0.531855,0.304614,0.127373,0.289364,0.339892,122.570756,0.001645,0.44871,virus
0.087831,75,157,W,8,160.047781,0.964078,0.514811,0.626371,0.126566,0.266965,3.536625,76.561074,0.003282,0.015529,virus
0.175883,72,214,W,6,161.066446,0.949114,0.499446,0.328769,0.150756,0.071051,1.988309,101.701941,0.003349,0.164389,virus
0.675512,80,228,NW,4,162.35322,0.965809,0.510943,0.400071,0.121632,0.398904,3.958436,26.986372,0.003409,0.012741,virus
0.591338,77,149,W,3,169.209235,0.963046,0.509929,0.199459,0.074779,0.22183,0.79509,92.365764,0.003129,0.278033,virus
0.896294,76,185,W,4,170.166456,0.965011,0.510431,0.505348,0.162456,0.44393,0.995914,148.902063,0.003052,0.424449,virus
0.583857,77,54,W,8,172.96486,0.976422,0.516141,0.951745,0.171683,0.711287,1.788495,103.16845,0.001951,0.168151,virus
0.687856,72,46,NW,7,174.008935,0.933119,0.501928,0.21118,0.055993,0.095643,1.294187,45.898348,0.004693,0.207193,virus
0.446254,85,126,W,9,175.130301,0.972464,0.513522,0.124728,0.104475,0.205876,3.711608,88.48443,0.001977,0.359223,virus
0.687254,71,89,W,7,178.766837,0.987715,0.518611,0.652604,0.17023,0.404413,1.54708,129.860617,0.001312,0.512639,virus
0.612425,88,181,W,1,179.788075,0.972721,0.511365,0.963626,0.07762,0.863492,1.228484,140.735375,0.002678,0.23263,virus
0.419499,75,41,W,1,182.745654,0.94984,0.49993,0.300666,0.049456,0.144933,0.915725,144.159074,0.003346,0.644753,virus
0.109586,65,86,W,8,187.557569,0.995645,0.519215,0.426759,0.08705,0.532345,2.056811,42.280238,0.000359,0.276469,virus
0.918346,72,67,W,7,188.920227,0.953784,0.506036,0.096111,0.16957,0.055229,0.728046,131.995991,0.003402,0.583105,virus
0.704324,65,129,W,7,189.792323,0.960688,0.503303,0.146114,0.057403,0.124799,0.243711,146.97001,0.003271,0.678632,virus
0.658224,79,78,W,5,194.214021,0.984298,0.516918,1.119454,0.058391,0.271055,2.301361,58.694625,0.002638,0.585847,virus
0.82262,81,96,W,4,198.162474,0.943413,0.49955,1.087968,0.344801,0.942672,0.751351,141.325469,0.004843,0.646444,virus
0.431491,87,46,W,2,199.447844,0.954138,0.505682,0.81413,0.140163,0.288781,0.67698,113.752715,0.004053,0.644867,virus
0.413771,76,47,W,1,202.92698,0.977954,0.50604,1.998603,0.047886,0.190527,2.280375,23.193712,0.001824,0.572392,virus
0.217432,90,112,W,5,202.263188,0.949592,0.498855,0.464719,0.078929,0.15965,0.543763,65.975259,0.003224,0.42857,virus
0.198058,86,229,W,1,203.634376,0.959683,0.507368,0.397367,0.072831,0.22346,0.519958,75.851645,0.002907,0.54436,virus
0.098246,61,64,W,5,208.440536,0.972174,0.512292,0.355635,0.052913,0.169262,0.483617,124.360282,0.002469,0.305705,virus
0.468431,69,223,E,3,4.199194,0.41501,0.438633,0.024714,0.054397,0.23241,0.024581,24.160903,0.102701,0.008606,virus
0.541215,59,74,E,1,1.290451,0.189272,0.171156,0.025645,0.073111,0.15147,0.127158,7.413561,0.424601,0.004013,virus
0.326424,93,179,E,6,5.689577,0.392451,0.450707,0.007582,0.052814,0.451764,0.053554,88.413877,0.110203,0.008085,virus
0.277213,68,155,E,8,8.578556,0.447764,0.18754,0.006545,0.063556,0.093851,0.146414,74.874211,0.097309,0.013107,virus
0.318012,84,179,W,6,3.039833,0.109685,0.11412,0.043873,0.0185,0.456967,0.19089,37.162377,0.289258,0.009388,virus
0.414953,59,237,E,9,3.413746,0.392415,0.447409,0.050723,0.046505,0.213308,0.065194,24.356111,0.1107,0.008261,virus
0.74364,91,225,E,2,5.6005,0.282357,0.41468,0.046114,0.055234,0.615248,0.107859,76.062194,0.160625,0.006912,virus
0.481442,92,96,NE,9,6.553988,0.44423,0.580644,1.048041,0.143717,0.62906,4.28076,3.402938,0.111376,0.008413,virus
0.475111,76,102,E,3,5.969228,0.487286,0.603933,0.178144,0.210562,0.438597,0.286548,27.206821,0.312132,0.013855,virus
0.525837,59,131,E,1,5.195516,0.363479,0.282525,0.108578,0.064064,0.633102,0.237306,20.318671,0.492701,0.003961,virus
0.526444,60,79,E,7,2.028421,0.021462,0.090614,0.016887,0.078962,0.146605,0.104128,9.067911,0.422793,0.004208,virus
0.701874,90,80,E,4,5.283906,0.820696,0.487021,0.225505,0.025455,0.618742,0.313276,27.443144,0.159294,0.006354,virus
0.260043,89,174,W,3,1.212816,0.112638,0.162179,0.009831,0.090065,0.172873,0.43553,41.844438,0.119239,0.014032,virus
0.577864,88,92,E,2,3.063017,0.264359,0.57945,0.219267,0.215449,0.332502,0.292426,6.968293,0.192292,0.002203,virus
0.381605,81,101,E,8,3.76932,0.399573,0.42097,0.019635,0.056602,0.078717,0.022309,11.764999,0.395379,0.009941,virus
0.792584,81,174,NW,7,19.460654,0.938071,0.480216,0.045431,0.043242,0.141966,0.564246,35.368404,0.01716,0.030689,virus
0.238929,77,197,W,3,1.27242,0.070165,0.465086,0.0207,0.102484,0.363263,0.658357,43.070201,0.042694,0.016852,virus
0.358407,88,90,NE,5,6.827492,0.864772,0.681698,1.225041,0.132317,0.617084,4.976054,3.182677,0.010705,0.010642,virus
0.311997,61,203,SW,5,1.597002,0.090158,0.221129,0.062584,0.078704,0.803,2.242137,27.401674,0.324546,0.018338,virus
0.854426,78,231,NE,6,1.137915,0.050166,0.049795,0.00057,0.009884,0.005136,0.001522,17.112271,0.434142,0.012174,virus
0.749275,83,162,SW,2,5.831372,0.522822,1.49722,0.355909,0.094651,0.556065,0.794447,8.080966,0.202755,0.003824,virus
0.552535,62,118,W,1,1.7305,0.300698,0.440263,0.061606,0.215939,0.661452,3.442406,29.24021,0.463575,0.003923,virus
0.256562,72,247,W,6,3.049236,0.426526,0.155555,0.004804,0.037578,0.113924,0.035959,55.323133,0.110526,0.014056,virus
0.115052,79,112,W,3,2.360577,0.152087,0.136297,0.013065,0.021359,0.088892,0.070084,42.66353,0.257072,0.012736,virus
0.558675,87,128,W,5,3.814908,0.22094,0.277546,0.035749,0.043361,0.63009,0.051826,44.467811,0.328112,0.01157,virus
0.774824,86,28,NE,4,6.26532,0.174178,0.400958,0.722922,0.110878,0.705333,3.914211,4.337032,0.137949,0.007609,virus
0.536588,93,225,W,4,6.538675,0.823507,0.373711,0.044969,0.028026,0.259308,0.066464,33.567957,0.036574,0.001177,virus
0.386943,94,204,W,7,6.818504,0.467089,0.755768,0.19312,0.195598,0.742218,5.262737,32.363534,0.099037,0.015395,virus
0.311975,96,225,W,4,5.127181,0.447135,0.2122,0.069867,0.038849,0.190592,0.158368,53.658794,0.110152,0.014374,virus
0.485947,76,156,W,4,16.529073,0.824929,0.718518,0.477648,0.26871,0.548992,1.197037,26.795323,0.018691,0.023203,virus
0.549065,87,221,W,3,16.803419,0.813351,0.700136,0.392562,0.212197,0.598315,0.654829,31.63191,0.018881,0.024624,virus
0.919774,80,205,NW,4,23.039746,0.959872,0.666942,0.162035,0.070635,0.252413,0.219794,26.601731,0.004061,0.030693,virus
0.776969,73,5,NW,6,24.198597,0.870075,0.648552,0.15974,0.054505,0.164871,0.299988,43.332122,0.022733,0.032264,virus
0.93335,59,112,NW,2,24.389245,0.959754,0.634912,0.170136,0.066342,0.15732,0.222713,26.358109,0.004065,0.031777,virus
0.502723,65,134,W,7,34.667145,0.812022,0.509442,0.160271,0.057655,0.185513,0.861022,54.819342,0.020082,0.031197,virus
0.292267,79,45,W,5,26.96373,0.961714,0.556307,1.540221,0.169843,0.291014,5.910174,32.18575,0.01135,0.043699,virus
0.549215,95,178,W,9,34.313354,0.813055,0.495774,0.111132,0.049377,0.213775,1.621194,55.130078,0.018358,0.092772,virus
0.450605,89,98,W,5,36.374446,0.818897,0.512061,0.254987,0.058661,0.286731,4.779923,54.936712,0.018634,0.079474,virus
0.675143,72,147,W,7,35.802751,0.840572,0.48648,0.248628,0.053619,0.188968,1.421739,25.508688,0.016491,0.074611,virus
0.521563,80,18,W,2,35.786571,0.824172,0.49546,0.148219,0.049509,0.211808,2.486368,60.44437,0.01758,0.110745,virus
0.014186,66,232,W,9,44.275375,0.869786,0.548898,0.228465,0.052673,0.412114,0.290448,82.818182,0.006646,0.149571,virus
0.089666,66,182,W,4,44.061811,0.857547,0.687383,0.230895,0.058729,0.424002,0.305816,82.101209,0.014895,0.148769,virus
0.709448,79,72,W,3,56.570262,0.899549,0.523967,0.436003,0.119961,0.335996,1.300967,55.10021,0.012368,0.148395,virus
0.546091,88,140,W,4,58.109733,0.890703,0.511338,0.767306,0.129422,0.394261,1.478162,39.009427,0.009115,0.102008,virus
0.660311,69,91,W,5,59.536657,0.890918,0.560579,0.486617,0.119104,0.308934,1.006436,61.977275,0.012719,0.213341,virus
0.601631,91,207,W,3,58.714676,0.86113,0.46878,0.094702,0.132097,0.132478,0.856002,72.542575,0.013453,0.203389,virus
0.441913,63,96,W,7,57.958832,0.871585,0.47815,0.737419,0.141929,0.527424,1.629745,36.876808,0.009915,0.107429,virus
0.462543,69,162,W,2,65.865581,0.899395,0.498556,0.861006,0.070906,0.421142,1.205133,60.020899,0.006981,0.14809,virus
0.755524,84,229,W,7,71.30417,0.88228,0.5572,0.189105,0.075449,0.174698,0.429079,71.117845,0.010158,0.095302,virus
0.305487,86,47,W,7,66.06364,0.913853,0.500957,0.927604,0.060574,0.441218,2.24946,48.100058,0.007384,0.144983,virus
0.705734,59,210,W,8,72.112059,0.897855,0.539489,0.220422,0.183981,0.208264,0.54737,69.727571,0.009945,0.122804,virus
0.44881,71,117,W,5,73.833081,0.961037,0.750993,0.44653,0.227896,0.391543,0.583633,55.000711,0.002873,0.230671,virus
0.317749,79,245,W,1,75.58702,0.9744,0.680769,0.209695,0.089711,0.343317,0.820108,56.252757,0.005053,0.190704,virus
0.269065,83,24,W,5,77.669853,0.907535,0.652785,0.721511,0.135368,0.565068,1.841045,54.042644,0.001598,0.203714,virus
0.695296,72,208,NW,4,81.474328,0.906997,0.770834,1.045298,0.083048,0.687688,7.075163,22.702602,0.003922,0.203891,virus
0.196594,74,34,NW,2,80.762409,0.906562,0.978081,2.078166,0.210444,0.761267,3.687805,27.876708,0.00996,0.207387,virus
0.515549,80,47,W,4,83.224814,0.916133,0.503409,0.691104,0.333772,0.466641,2.699374,90.06196,0.008371,0.200709,virus
0.621633,73,147,NW,3,88.186133,0.921585,0.50414,2.042538,0.313195,0.347289,6.064388,16.680809,0.005654,0.221644,virus
0.365456,74,112,NW,5,88.742912,0.958146,0.732828,1.708648,0.096332,0.153272,0.503895,46.795459,0.003649,0.105092,virus
0.147849,68,211,NW,2,90.946674,0.928238,0.615523,1.69972,0.070044,0.51451,1.107044,52.151932,0.007283,0.166549,virus
0.252936,75,42,W,3,102.476764,0.90192,0.878417,0.17501,0.094112,0.193874,0.392215,87.816733,0.008779,0.077442,virus
0.773551,74,33,W,6,107.242493,0.993625,0.531437,0.140328,0.077673,0.10251,0.649411,103.019087,0.000348,0.329019,virus
0.588003,91,223,W,2,102.909496,0.906018,0.890022,0.219113,0.118194,0.205348,0.529483,96.15863,0.008431,0.086546,virus
0.16111,84,59,W,6,102.669471,0.952221,0.583819,1.211619,0.153083,0.798641,5.294658,49.865284,0.004097,0.199691,virus
0.781042,92,233,W,7,102.097046,0.921994,0.828562,0.227232,0.119531,0.227057,0.652566,116.794066,0.00744,0.149025,virus
0.16895,70,204,NW,2,106.718693,0.953034,0.729079,1.451706,0.116946,0.800651,4.301186,43.035753,0.004077,0.201469,virus
0.41573,76,158,W,4,107.734896,0.953536,0.695512,0.579557,0.06653,0.460534,5.12287,92.463784,0.00126,0.303664,virus
0.680538,62,170,W,1,112.277459,0.956274,0.528016,0.166154,0.080585,0.36594,0.808195,103.390014,0.000409,0.267796,virus
0.727177,75,178,W,1,112.585274,0.954822,0.520513,0.502858,0.145473,0.625057,0.951261,113.003209,0.001217,0.321165,virus
0.810598,75,181,W,2,116.263743,0.933585,0.523418,0.147411,0.066879,0.127058,5.98262,126.330783,0.006493,0.173786,virus
0.640932,65,13,W,9,116.963819,0.943148,0.502832,1.526388,0.204592,0.13458,8.012,89.572776,0.005005,0.207291,virus
0.413039,96,228,W,7,119.836247,0.938447,0.497245,0.222525,0.136128,0.672754,2.318974,109.456634,0.006362,0.311514,virus
0.351483,88,84,W,6,131.425569,0.937827,0.490093,1.718573,0.185102,0.622793,3.118726,67.583494,0.005981,0.134758,virus
0.206628,62,37,W,2,132.64311,0.923852,0.486907,0.379527,0.076606,0.713315,0.579192,63.740908,0.006639,0.108337,virus
0.202419,61,54,W,3,130.895484,0.927325,0.487378,0.922423,0.073641,0.51177,2.684156,47.846029,0.006508,0.097586,virus
0.496529,90,65,W,4,135.098739,0.937553,0.498715,1.993614,0.104936,0.768333,2.106526,62.83064,0.006296,0.136531,virus
0.511958,82,114,W,4,130.775437,0.938382,0.499018,1.174147,0.074058,0.749406,1.784883,60.750981,0.004586,0.239887,virus
0.194312,78,146,NW,2,141.854612,0.955314,0.516596,0.419087,0.048479,0.375195,1.923499,119.830743,0.003919,0.389855,virus
0.379801,89,156,W,3,137.707628,0.941127,0.491893,1.690651,0.08985,0.650352,1.820925,52.622375,0.004599,0.188206,virus
0.282964,60,247,W,5,139.631723,0.944681,0.509535,1.237637,0.063826,0.410745,2.162425,107.045086,0.002681,0.097415,virus
0.542319,70,41,NW,8,148.766965,0.9424,0.509422,0.489957,0.055494,0.445665,0.720605,135.597807,0.004922,0.093104,virus
0.712318,85,179,W,1,142.669689,0.976134,0.506518,1.73177,0.088585,0.287367,3.019379,14.343554,0.001678,0.364428,virus
0.853164,71,62,NW,1,150.388377,0.94174,0.511259,0.483103,0.10061,0.367557,0.63705,126.619113,0.005056,0.077265,virus
0.5429,87,66,NW,6,159.321085,0.969463,0.509062,0.682263,0.107896,0.672979,2.015575,34.954006,0.003738,0.311617,virus
0.437262,65,5,W,1,155.846435,0.954596,0.514122,0.639176,0.251464,0.495412,2.834168,107.905182,0.005125,0.081042,virus
0.290226,87,108,NW,7,159.910206,0.958249,0.504511,0.251325,0.077381,0.179669,1.504235,30.120952,0.003475,0.20598,virus
0.380071,78,222,W,7,160.60342,0.934576,0.504521,0.222971,0.165749,0.215305,0.288056,111.073083,0.003594,0.17733,virus
0.408237,82,63,W,6,156.397486,0.929935,0.50124,0.98773,0.208065,0.299537,2.102827,78.757282,0.004971,0.040136,virus
0.234087,78,240,W,9,160.209829,0.959358,0.511539,0.362589,0.170501,0.206234,3.233445,99.060985,0.002749,0.132402,virus
0.357754,66,112,NW,5,161.938941,0.954774,0.504635,0.137358,0.085743,0.317342,2.42812,40.97754,0.004209,0.085321,virus
0.585931,91,240,W,3,171.58026,0.973349,0.515352,0.511617,0.113154,0.744143,1.544134,102.805172,0.001998,0.169667,virus
0.89094,94,26,W,5,171.33609,0.966617,0.512636,0.530058,0.137127,0.596112,8.04855,144.757985,0.002933,0.452961,virus
0.586256,61,40,W,3,171.436585,0.969746,0.515056,1.0241,0.159953,0.375113,1.734704,102.97885,0.002254,0.192501,virus
0.879277,89,5,W,2,172.60512,0.966673,0.511436,0.595863,0.122387,0.493001,2.23764,143.783992,0.003039,0.479163,virus
0.646151,88,23,NW,9,172.912478,0.955356,0.506597,0.355562,0.112981,0.121703,1.692903,66.108836,0.004146,0.216899,virus
0.462556,61,95,W,1,175.454113,0.976717,0.515825,0.169459,0.136552,0.286607,3.356253,96.594653,0.001915,0.377807,virus
0.663739,59,180,W,1,178.830601,0.984439,0.515776,0.803174,0.165767,0.539241,1.630253,134.203524,0.001475,0.466754,virus
0.669689,94,171,W,2,179.534944,0.981282,0.518752,0.543498,0.102037,0.696214,1.771545,132.880932,0.001048,0.326947,virus
0.469796,61,231,W,5,182.141634,0.961491,0.502091,0.265858,0.087984,0.256178,1.247383,138.268442,0.002961,0.554018,virus
0.726855,68,37,W,4,187.804543,0.947668,0.50037,0.124877,0.394955,0.113938,1.258319,132.57635,0.00351,0.566032,virus
0.305869,59,191,W,6,189.891158,0.968483,0.511874,1.617338,0.082904,0.687084,3.093607,42.625751,0.00159,0.521135,virus
0.886452,70,50,W,3,188.877761,0.9593,0.504422,0.084508,0.043513,0.052804,0.341227,136.777035,0.003431,0.649824,virus
0.617431,71,244,W,2,189.028606,0.960638,0.500907,0.117598,0.133293,0.269328,3.154941,137.752015,0.003772,0.632196,virus
0.534657,78,64,W,8,194.915484,0.982517,0.518384,1.414938,0.110198,0.241745,2.220933,51.305067,0.002626,0.662614,virus
0.81776,78,206,W,9,197.968924,0.944726,0.499691,1.072472,0.328373,0.852189,0.978041,136.707591,0.004833,0.635592,virus
